,x,y
184,-2.160000000000039,-0.8313834607786614
185,-2.1500000000000394,-0.8368987907984762
186,-2.1400000000000396,-0.8423304316366244
187,-2.13000000000004,-0.8476778401335486
188,-2.12000000000004,-0.8529404815528553
189,-2.1100000000000403,-0.8581178296347882
190,-2.1000000000000405,-0.8632093666488533
191,-2.0900000000000407,-0.8682145834455923
192,-2.080000000000041,-0.8731329795074966
193,-2.070000000000041,-0.8779640629990584
194,-2.0600000000000414,-0.8827073508159546
195,-2.0500000000000416,-0.8873623686333563
196,-2.040000000000042,-0.8919286509533607
197,-2.030000000000042,-0.8964057411515413
198,-2.020000000000042,-0.900793191522609
199,-2.0100000000000424,-0.9050905633251829
200,-2.0000000000000426,-0.909297426825664
201,-1.9900000000000428,-0.9134133613412078
202,-1.980000000000043,-0.9174379552817927
203,-1.9700000000000433,-0.9213708061913786
204,-1.9600000000000435,-0.9252115207881517
205,-1.9500000000000437,-0.9289597150038531
206,-1.940000000000044,-0.9326150140221846
207,-1.9300000000000441,-0.9361770523162906
208,-1.9200000000000443,-0.9396454736853097
209,-1.9100000000000446,-0.9430199312899957
210,-1.9000000000000448,-0.9463000876874
211,-1.890000000000045,-0.9494856148646164
212,-1.8800000000000452,-0.9525761942715816
213,-1.8700000000000454,-0.9555715168529305
214,-1.8600000000000456,-0.9584712830789012
215,-1.8500000000000458,-0.9612752029752873
216,-1.840000000000046,-0.9639829961524359
217,-1.8300000000000463,-0.9665943918332858
218,-1.8200000000000465,-0.9691091288804449
219,-1.8100000000000467,-0.9715269558223043
220,-1.800000000000047,-0.9738476308781845
221,-1.790000000000047,-0.976070921982514
222,-1.7800000000000473,-0.9781966068080349
223,-1.7700000000000475,-0.980224472788036
224,-1.7600000000000477,-0.9821543171376095
225,-1.750000000000048,-0.9839859468739284
226,-1.7400000000000482,-0.9857191788355454
227,-1.7300000000000484,-0.9873538397007088
228,-1.7200000000000486,-0.9888897660046942
229,-1.7100000000000488,-0.9903268041561513
230,-1.700000000000049,-0.9916648104524624
231,-1.6900000000000492,-0.9929036510941127
232,-1.6800000000000495,-0.9940432021980705
233,-1.6700000000000497,-0.9950833498101752
234,-1.6600000000000499,-0.9960239899165323
235,-1.65000000000005,-0.9968650284539149
236,-1.6400000000000503,-0.9976063813191702
237,-1.6300000000000505,-0.9982479743776295
238,-1.6200000000000507,-0.9987897434705215
239,-1.610000000000051,-0.9992316344213885
240,-1.6000000000000512,-0.9995736030415037
241,-1.5900000000000514,-0.9998156151342898
242,-1.5800000000000516,-0.9999576464987395
243,-1.5700000000000518,-0.9999996829318346
244,-1.560000000000052,-0.9999417202299669
245,-1.5500000000000522,-0.9997837641893581
246,-1.5400000000000524,-0.9995258306054807
247,-1.5300000000000527,-0.9991679452714781
248,-1.5200000000000529,-0.9987101439755857
249,-1.510000000000053,-0.9981524724975513
250,-1.5000000000000533,-0.9974949866040582
251,-1.4900000000000535,-0.9967377520431477
252,-1.4800000000000537,-0.9958808445376449
253,-1.470000000000054,-0.9949243497775864
254,-1.4600000000000541,-0.9938683634116509
255,-1.4500000000000544,-0.992712991037595
256,-1.4400000000000546,-0.9914583481916935
257,-1.4300000000000548,-0.9901045603371855
258,-1.420000000000055,-0.9886517628517281
259,-1.4100000000000552,-0.9871001010138591
260,-1.4000000000000554,-0.9854497299884696
261,-1.3900000000000556,-0.9837008148112866
262,-1.3800000000000558,-0.9818535303723703
263,-1.370000000000056,-0.9799080613986254
264,-1.3600000000000563,-0.9778646024353279
265,-1.3500000000000565,-0.9757233578266714
266,-1.3400000000000567,-0.9734845416953324
267,-1.330000000000057,-0.9711483779210581
268,-1.3200000000000571,-0.9687151001182794
269,-1.3100000000000573,-0.9661849516127489
270,-1.3000000000000576,-0.9635581854172084
271,-1.2900000000000578,-0.9608350642060887
272,-1.280000000000058,-0.9580158602892416
273,-1.2700000000000582,-0.9551008555847095
274,-1.2600000000000584,-0.9520903415905336
275,-1.2500000000000586,-0.9489846193556047
276,-1.2400000000000588,-0.945783999449558
277,-1.230000000000059,-0.9424888019317172
278,-1.2200000000000593,-0.9390993563190879
279,-1.2100000000000595,-0.935616001553407
280,-1.2000000000000597,-0.9320390859672479
281,-1.19000000000006,-0.9283689672491889
282,-1.1800000000000601,-0.9246060124080433
283,-1.1700000000000603,-0.9207505977361592
284,-1.1600000000000605,-0.916803108771791
285,-1.1500000000000608,-0.9127639402605459
286,-1.140000000000061,-0.9086334961159087
287,-1.1300000000000612,-0.904412189378852
288,-1.1200000000000614,-0.9001004421765317
289,-1.1100000000000616,-0.895698685680075
290,-1.1000000000000618,-0.8912073600614634
291,-1.090000000000062,-0.8866269144495159
292,-1.0800000000000622,-0.8819578068849768
293,-1.0700000000000625,-0.8772005042747116
294,-1.0600000000000627,-0.8723554823450169
295,-1.0500000000000629,-0.8674232255940482
296,-1.040000000000063,-0.8624042272433703
297,-1.0300000000000633,-0.857298989188636
298,-1.0200000000000635,-0.8521080219493962
299,-1.0100000000000637,-0.8468318446180491
300,-1.000000000000064,-0.841470984807931
301,-0.9900000000000642,-0.8360259786005557
302,-0.9800000000000644,-0.8304973704920063
303,-0.9700000000000646,-0.8248857133384866
304,-0.9600000000000648,-0.8191915683010355
305,-0.950000000000065,-0.8134155047894116
306,-0.9400000000000652,-0.8075581004051527
307,-0.9300000000000654,-0.8016199408838163
308,-0.9200000000000657,-0.7956016200364058
309,-0.9100000000000659,-0.7895037396899909
310,-0.9000000000000661,-0.7833269096275245
311,-0.8900000000000663,-0.7770717475268656
312,-0.8800000000000665,-0.7707388788990117
313,-0.8700000000000667,-0.764328937025548
314,-0.8600000000000669,-0.7578425628953206
315,-0.8500000000000671,-0.751280405140337
316,-0.8400000000000674,-0.7446431199709043
317,-0.8300000000000676,-0.7379313711100083
318,-0.8200000000000678,-0.7311458297269421
319,-0.810000000000068,-0.7242871743701894
320,-0.8000000000000682,-0.7173560908995703
321,-0.7900000000000684,-0.710353272417656
322,-0.7800000000000686,-0.703279419200459
323,-0.7700000000000689,-0.6961352386274062
324,-0.7600000000000691,-0.6889214451106014
325,-0.7500000000000693,-0.6816387600233849
326,-0.7400000000000695,-0.6742879116281963
327,-0.7300000000000697,-0.6668696350037498
328,-0.7200000000000699,-0.6593846719715257
329,-0.7100000000000701,-0.6518337710215899
330,-0.7000000000000703,-0.6442176872377449
331,-0.6900000000000706,-0.6365371822220224
332,-0.6800000000000708,-0.6287930240185235
333,-0.670000000000071,-0.6209859870366153
334,-0.6600000000000712,-0.6131168519734901
335,-0.6500000000000714,-0.6051864057360964
336,-0.6400000000000716,-0.5971954413624495
337,-0.6300000000000718,-0.5891447579423276
338,-0.620000000000072,-0.5810351605373637
339,-0.6100000000000723,-0.5728674601005405
340,-0.6000000000000725,-0.5646424733950952
341,-0.5900000000000727,-0.5563610229128442
342,-0.5800000000000729,-0.5480239367919345
343,-0.5700000000000731,-0.5396320487340308
344,-0.5600000000000733,-0.5311861979209456
345,-0.5500000000000735,-0.5226872289307218
346,-0.5400000000000738,-0.5141359916531764
347,-0.530000000000074,-0.5055333412049108
348,-0.5200000000000742,-0.4968801378438011
349,-0.5100000000000744,-0.4881772468829724
350,-0.5000000000000746,-0.47942553860426845
351,-0.4900000000000748,-0.470625888171224
352,-0.48000000000007503,-0.46177917554154946
353,-0.47000000000007525,-0.4528862853791354
354,-0.46000000000007546,-0.4439481069655874
355,-0.4500000000000757,-0.43496553411129835
356,-0.4400000000000759,-0.4259394650660683
357,-0.4300000000000761,-0.41687080242927993
358,-0.4200000000000763,-0.40776045305963987
359,-0.4100000000000765,-0.39860932798449306
360,-0.40000000000007674,-0.3894183423087212
361,-0.39000000000007695,-0.3801884151232326
362,-0.38000000000007716,-0.37092046941305434
363,-0.3700000000000774,-0.3616154319650341
364,-0.3600000000000776,-0.3522742332751626
365,-0.3500000000000778,-0.34289780745552445
366,-0.340000000000078,-0.33348709214088795
367,-0.33000000000007823,-0.32404302839494237
368,-0.32000000000007844,-0.3145665606161922
369,-0.31000000000007866,-0.3050586364435184
370,-0.30000000000007887,-0.29552020666141493
371,-0.2900000000000791,-0.2859522251049113
372,-0.2800000000000793,-0.2763556485641899
373,-0.2700000000000795,-0.26673143668890775
374,-0.2600000000000797,-0.25708055189223217
375,-0.25000000000007994,-0.24740395925460038
376,-0.24000000000008015,-0.23770262642721243
377,-0.23000000000008036,-0.22797752353526665
378,-0.22000000000008058,-0.21822962308094795
379,-0.2100000000000808,-0.20845989984617858
380,-0.200000000000081,-0.1986693307951406
381,-0.19000000000008122,-0.18885889497658034
382,-0.18000000000008143,-0.17902957342590428
383,-0.17000000000008164,-0.16918234906707647
384,-0.16000000000008185,-0.15931820661432677
385,-0.15000000000008207,-0.14943813247368037
386,-0.14000000000008228,-0.13954311464431796
387,-0.1300000000000825,-0.12963414261977665
388,-0.12000000000008271,-0.11971220728900148
389,-0.11000000000008292,-0.10977830083725723
390,-0.10000000000008313,-0.09983341664691087
391,-0.09000000000008335,-0.08987854919809406
392,-0.08000000000008356,-0.07991469396925598
393,-0.07000000000008377,-0.06994284733761633
394,-0.060000000000083986,-0.05996400647952843
395,-0.0500000000000842,-0.04997916927076242
396,-0.04000000000008441,-0.0399893341867185
397,-0.030000000000084626,-0.02999550020258025
398,-0.02000000000008484,-0.0199986666934179
399,-0.010000000000085052,-0.009999833334251713
400,-8.526512829121202e-14,-8.526512829121202e-14
401,0.009999999999914522,0.009999833334081191
402,0.01999999999991431,0.019998666693247406
403,0.029999999999914095,0.029995500202409795
404,0.03999999999991388,0.03998933418654811
405,0.04999999999991367,0.04997916927059211
406,0.059999999999913456,0.05996400647935821
407,0.06999999999991324,0.06994284733744621
408,0.07999999999991303,0.079914693969086
409,0.08999999999991282,0.08987854919792422
410,0.0999999999999126,0.0998334166467412
411,0.10999999999991239,0.10977830083708773
412,0.11999999999991218,0.11971220728883217
413,0.12999999999991196,0.12963414261960757
414,0.13999999999991175,0.1395431146441491
415,0.14999999999991154,0.14943813247351176
416,0.15999999999991132,0.1593182066141584
417,0.1699999999999111,0.1691823490669084
418,0.1799999999999109,0.17902957342573653
419,0.18999999999991068,0.18885889497641287
420,0.19999999999991047,0.19866933079497348
421,0.20999999999991026,0.2084598998460118
422,0.21999999999991005,0.21822962308078153
423,0.22999999999990983,0.2279775235351006
424,0.23999999999990962,0.2377026264270468
425,0.2499999999999094,0.24740395925443515
426,0.2599999999999092,0.25708055189206735
427,0.269999999999909,0.2667314366887434
428,0.27999999999990877,0.27635564856402606
429,0.28999999999990855,0.2859522251047479
430,0.29999999999990834,0.295520206661252
431,0.3099999999999081,0.305058636443356
432,0.3199999999999079,0.31456656061603033
433,0.3299999999999077,0.32404302839478105
434,0.3399999999999075,0.3334870921407272
435,0.3499999999999073,0.34289780745536425
436,0.35999999999990706,0.352274233275003
437,0.36999999999990685,0.3616154319648751
438,0.37999999999990663,0.37092046941289597
439,0.3899999999999064,0.3801884151230749
440,0.3999999999999062,0.3894183423085641
441,0.409999999999906,0.3986093279843367
442,0.4199999999999058,0.40776045305948416
443,0.42999999999990557,0.41687080242912494
444,0.43999999999990536,0.42593946506591396
445,0.44999999999990514,0.4349655341111448
446,0.45999999999990493,0.4439481069654346
447,0.4699999999999047,0.45288628537898334
448,0.4799999999999045,0.4617791755413982
449,0.4899999999999043,0.4706258881710736
450,0.4999999999999041,0.4794255386041188
451,0.5099999999999039,0.4881772468828236
452,0.5199999999999037,0.4968801378436531
453,0.5299999999999034,0.5055333412047637
454,0.5399999999999032,0.5141359916530301
455,0.549999999999903,0.5226872289305765
456,0.5599999999999028,0.531186197920801
457,0.5699999999999026,0.5396320487338873
458,0.5799999999999024,0.5480239367917918
459,0.5899999999999022,0.5563610229127025
460,0.599999999999902,0.5646424733949544
461,0.6099999999999017,0.5728674601004007
462,0.6199999999999015,0.5810351605372249
463,0.6299999999999013,0.5891447579421898
464,0.6399999999999011,0.5971954413623127
465,0.6499999999999009,0.6051864057359606
466,0.6599999999999007,0.6131168519733553
467,0.6699999999999005,0.6209859870364817
468,0.6799999999999002,0.628793024018391
469,0.6899999999999,0.6365371822218908
470,0.6999999999998998,0.6442176872376144
471,0.7099999999998996,0.6518337710214606
472,0.7199999999998994,0.6593846719713975
473,0.7299999999998992,0.6668696350036227
474,0.739999999999899,0.6742879116280704
475,0.7499999999998987,0.6816387600232601
476,0.7599999999998985,0.6889214451104778
477,0.7699999999998983,0.6961352386272838
478,0.7799999999998981,0.7032794192003378
479,0.7899999999998979,0.710353272417536
480,0.7999999999998977,0.7173560908994515
481,0.8099999999998975,0.7242871743700718
482,0.8199999999998973,0.7311458297268257
483,0.829999999999897,0.7379313711098933
484,0.8399999999998968,0.7446431199707905
485,0.8499999999998966,0.7512804051402244
486,0.8599999999998964,0.7578425628952093
487,0.8699999999998962,0.7643289370254381
488,0.879999999999896,0.770738878898903
489,0.8899999999998958,0.7770717475267582
490,0.8999999999998956,0.7833269096274185
491,0.9099999999998953,0.7895037396898862
492,0.9199999999998951,0.7956016200363025
493,0.9299999999998949,0.8016199408837144
494,0.9399999999998947,0.8075581004050522
495,0.9499999999998945,0.8134155047893123
496,0.9599999999998943,0.8191915683009376
497,0.9699999999998941,0.8248857133383901
498,0.9799999999998938,0.8304973704919113
499,0.9899999999998936,0.8360259786004621
500,0.9999999999998934,0.8414709848078389
501,1.0099999999998932,0.8468318446179584
502,1.019999999999893,0.8521080219493069
503,1.0299999999998928,0.8572989891885482
504,1.0399999999998926,0.862404227243284
505,1.0499999999998924,0.8674232255939633
506,1.0599999999998921,0.8723554823449335
507,1.069999999999892,0.8772005042746297
508,1.0799999999998917,0.8819578068848964
509,1.0899999999998915,0.8866269144494371
510,1.0999999999998913,0.891207360061386
511,1.109999999999891,0.8956986856799992
512,1.1199999999998909,0.9001004421764575
513,1.1299999999998906,0.9044121893787792
514,1.1399999999998904,0.9086334961158375
515,1.1499999999998902,0.9127639402604762
516,1.15999999999989,0.916803108771723
517,1.1699999999998898,0.9207505977360927
518,1.1799999999998896,0.9246060124079782
519,1.1899999999998894,0.9283689672491255
520,1.1999999999998892,0.9320390859671862
521,1.209999999999889,0.9356160015533467
522,1.2199999999998887,0.9390993563190293
523,1.2299999999998885,0.9424888019316603
524,1.2399999999998883,0.9457839994495028
525,1.249999999999888,0.9489846193555509
526,1.2599999999998879,0.9520903415904814
527,1.2699999999998877,0.955100855584659
528,1.2799999999998875,0.9580158602891927
529,1.2899999999998872,0.9608350642060414
530,1.299999999999887,0.9635581854171628
531,1.3099999999998868,0.9661849516127048
532,1.3199999999998866,0.9687151001182371
533,1.3299999999998864,0.9711483779210175
534,1.3399999999998862,0.9734845416952933
535,1.349999999999886,0.9757233578266341
536,1.3599999999998857,0.9778646024352923
537,1.3699999999998855,0.9799080613985914
538,1.3799999999998853,0.981853530372338
539,1.389999999999885,0.9837008148112559
540,1.399999999999885,0.9854497299884406
541,1.4099999999998847,0.9871001010138318
542,1.4199999999998845,0.9886517628517024
543,1.4299999999998843,0.9901045603371615
544,1.439999999999884,0.9914583481916713
545,1.4499999999998838,0.9927129910375745
546,1.4599999999998836,0.993868363411632
547,1.4699999999998834,0.9949243497775692
548,1.4799999999998832,0.9958808445376295
549,1.489999999999883,0.996737752043134
550,1.4999999999998828,0.9974949866040461
551,1.5099999999998825,0.998152472497541
552,1.5199999999998823,0.998710143975577
553,1.5299999999998821,0.9991679452714712
554,1.539999999999882,0.9995258306054754
555,1.5499999999998817,0.9997837641893546
556,1.5599999999998815,0.999941720229965
557,1.5699999999998813,0.9999996829318345
558,1.579999999999881,0.9999576464987412
559,1.5899999999998808,0.9998156151342932
560,1.5999999999998806,0.9995736030415087
561,1.6099999999998804,0.9992316344213952
562,1.6199999999998802,0.99878974347053
563,1.62999999999988,0.9982479743776396
564,1.6399999999998798,0.997606381319182
565,1.6499999999998796,0.9968650284539283
566,1.6599999999998793,0.9960239899165475
567,1.6699999999998791,0.9950833498101922
568,1.679999999999879,0.9940432021980892
569,1.6899999999998787,0.9929036510941329
570,1.6999999999998785,0.9916648104524842
571,1.7099999999998783,0.9903268041561749
572,1.719999999999878,0.9888897660047196
573,1.7299999999998779,0.9873538397007359
574,1.7399999999998776,0.9857191788355741
575,1.7499999999998774,0.9839859468739588
576,1.7599999999998772,0.9821543171376416
577,1.769999999999877,0.9802244727880698
578,1.7799999999998768,0.9781966068080703
579,1.7899999999998766,0.9760709219825511
580,1.7999999999998764,0.9738476308782232
581,1.8099999999998762,0.9715269558223447
582,1.819999999999876,0.969109128880487
583,1.8299999999998757,0.9665943918333294
584,1.8399999999998755,0.9639829961524813
585,1.8499999999998753,0.9612752029753343
586,1.859999999999875,0.9584712830789498
587,1.8699999999998749,0.9555715168529808
588,1.8799999999998747,0.9525761942716335
589,1.8899999999998744,0.9494856148646699
590,1.8999999999998742,0.9463000876874551
591,1.909999999999874,0.9430199312900525
592,1.9199999999998738,0.9396454736853681
593,1.9299999999998736,0.9361770523163505
594,1.9399999999998734,0.9326150140222462
595,1.9499999999998732,0.9289597150039163
596,1.959999999999873,0.9252115207882164
597,1.9699999999998727,0.9213708061914448
598,1.9799999999998725,0.9174379552818606
599,1.9899999999998723,0.9134133613412772
600,1.999999999999872,0.9092974268257349
601,2.009999999999872,0.9050905633252554
602,2.0199999999998717,0.900793191522683
603,2.0299999999998715,0.8964057411516169
604,2.0399999999998712,0.8919286509534379
605,2.049999999999871,0.8873623686334349
606,2.059999999999871,0.8827073508160348
607,2.0699999999998706,0.87796406299914
608,2.0799999999998704,0.8731329795075796
609,2.08999999999987,0.8682145834456769
610,2.09999999999987,0.8632093666489394
611,2.1099999999998698,0.8581178296348757
612,2.1199999999998695,0.8529404815529443
613,2.1299999999998693,0.8476778401336391
614,2.139999999999869,0.8423304316367163
615,2.149999999999869,0.8368987907985694
616,2.1599999999998687,0.8313834607787561
617,2.1699999999998685,0.8257849931056822
618,2.1799999999998683,0.8201039476214496
619,2.189999999999868,0.8143408924258725
620,2.199999999999868,0.8084964038196679
621,2.2099999999998676,0.8025710662468262
622,2.2199999999998674,0.7965654722361668
623,2.229999999999867,0.7904802223420861
624,2.239999999999867,0.7843159250845025
625,2.2499999999998668,0.7780731968880049
626,2.2599999999998666,0.7717526620202108
627,2.2699999999998663,0.7653549525293395
628,2.279999999999866,0.7588807081810091
629,2.289999999999866,0.752330576394259
630,2.2999999999998657,0.7457052121768096
631,2.3099999999998655,0.7390052780595615
632,2.3199999999998653,0.7322314440303431
633,2.329999999999865,0.7253843874669125
634,2.339999999999865,0.7184647930692202
635,2.3499999999998646,0.7114733527909396
636,2.3599999999998644,0.7044107657702724
637,2.369999999999864,0.6972777382600351
638,2.379999999999864,0.6900749835570348
639,2.389999999999864,0.6828032219307393
640,2.3999999999998636,0.6754631805512515
641,2.4099999999998634,0.6680555934165927
642,2.419999999999863,0.6605812012793034
643,2.429999999999863,0.6530407515723687
644,2.4399999999998627,0.6454349983344756
645,2.4499999999998625,0.6377647021346097
646,2.4599999999998623,0.6300306299959991
647,2.469999999999862,0.6222335553194127
648,2.479999999999862,0.6143742578058207
649,2.4899999999998617,0.6064535233784248
650,2.4999999999998614,0.5984721441040675
651,2.5099999999998612,0.5904309181140248
652,2.519999999999861,0.5823306495241949
653,2.529999999999861,0.5741721483546864
654,2.5399999999998606,0.5659562304488177
655,2.5499999999998604,0.5576837173915328
656,2.55999999999986,0.5493554364272435
657,2.56999999999986,0.5409722203771062
658,2.5799999999998597,0.53253490755574
659,2.5899999999998595,0.5240443416873957
660,2.5999999999998593,0.5155013718215848
661,2.609999999999859,0.5069068522481748
662,2.619999999999859,0.498261642411961
663,2.6299999999998587,0.48956660682672265
664,2.6399999999998585,0.48082261498877243
665,2.6499999999998582,0.47203054129000754
666,2.659999999999858,0.4631912649304711
667,2.669999999999858,0.4543056698304331
668,2.6799999999998576,0.44537464454199877
669,2.6899999999998574,0.4363990821602546
670,2.699999999999857,0.42737988023395906
671,2.709999999999857,0.41831794067578887
672,2.7199999999998568,0.4092141696721482
673,2.7299999999998565,0.400069477592551
674,2.7399999999998563,0.39088477889858464
